Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
Cytarabine,1006,T98G,687586,GBM,nervous_system,glioma,2.943222753,0.970553244,2.0,0.067746127,0.610865074,GDSC2
Cytarabine,1006,U-118-MG,687588,GBM,nervous_system,glioma,0.413383806,0.81189516,2.0,0.098952876,-0.501428568,GDSC2
Cytarabine,1006,U-87-MG,687590,GBM,nervous_system,glioma,1.034212874,0.875431016,2.0,0.132421189,-0.228468811,GDSC2
Cytarabine,1006,U251,905983,GBM,nervous_system,glioma,3.665212406,0.975146025,2.0,0.1177678,0.92830208,GDSC2
Cytarabine,1006,SF539,905984,LGG,nervous_system,glioma,1.776811703,0.948515797,2.0,0.043297412,0.098029426,GDSC2
Cytarabine,1006,SF268,905986,GBM,nervous_system,glioma,2.574259749,0.946703377,2.0,0.07089117,0.448643204,GDSC2
Cytarabine,1006,Becker,906746,GBM,nervous_system,glioma,3.230031466,0.967411767,2.0,0.050202382,0.736966187,GDSC2
Cytarabine,1006,DB,906832,DLBC,blood,B_cell_lymphoma,-0.437334591,0.779882201,2.0,0.063964107,-0.875463709,GDSC2
Cytarabine,1006,DBTRG-05MG,906835,GBM,nervous_system,glioma,3.744659796,0.925567355,2.0,0.0706527,0.963232693,GDSC2
Cytarabine,1006,DK-MG,906839,GBM,nervous_system,glioma,4.098011141,0.970267013,2.0,0.048845453,1.118590589,GDSC2
Cytarabine,1006,GAMG,906868,LGG,nervous_system,glioma,2.060523016,0.934401622,2.0,0.055324701,0.222768706,GDSC2
Cytarabine,1006,GI-1,906871,LGG,nervous_system,glioma,1.195408542,0.924565958,2.0,0.11999591,-0.157595953,GDSC2
Cytarabine,1006,H4,907042,LGG,nervous_system,glioma,-0.535266026,0.775426816,2.0,0.072468959,-0.918521198,GDSC2
Cytarabine,1006,KALS-1,907271,LGG,nervous_system,glioma,4.27448817,0.978172866,2.0,0.073279642,1.196182199,GDSC2
Cytarabine,1006,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,1.727631085,0.936105156,2.0,0.026498034,0.076406196,GDSC2
Cytarabine,1006,KINGS-1,907279,LGG,nervous_system,glioma,5.45733673,0.973237485,2.0,0.042144611,1.716244923,GDSC2
Cytarabine,1006,KS-1,907313,GBM,nervous_system,glioma,4.436985784,0.982382825,2.0,0.040760056,1.267627484,GDSC2
Cytarabine,1006,MOG-G-CCM,908144,LGG,nervous_system,glioma,3.432849798,0.95968824,2.0,0.054491937,0.826139272,GDSC2
Cytarabine,1006,MOG-G-UVW,908145,LGG,nervous_system,glioma,-0.510955151,0.77453548,2.0,0.076367138,-0.907832441,GDSC2
Cytarabine,1006,SK-MG-1,909729,GBM,nervous_system,glioma,2.78010927,0.954464617,2.0,0.033004381,0.539149011,GDSC2
Cytarabine,1006,SW1088,909745,GBM,nervous_system,glioma,2.988933832,0.944264378,2.0,0.055858041,0.630962852,GDSC2
Cytarabine,1006,TUR,909773,DLBC,blood,B_cell_lymphoma,-1.132738755,0.726603269,2.0,0.058038562,-1.181211879,GDSC2
Cytarabine,1006,YH-13,909905,GBM,nervous_system,glioma,0.565798823,0.846457698,2.0,0.075719887,-0.434416297,GDSC2
Cytarabine,1006,LN-405,910694,GBM,nervous_system,glioma,4.51729842,0.984561023,2.0,0.02627288,1.30293852,GDSC2
Cytarabine,1006,BC-1,910919,DLBC,blood,B_cell_lymphoma,0.432668167,0.892934497,2.0,0.070090599,-0.492949818,GDSC2
Cytarabine,1006,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-2.532353991,0.532199443,2.0,0.049852722,-1.796580352,GDSC2
Cytarabine,1006,AM-38,910933,GBM,nervous_system,glioma,0.665128707,0.864176307,2.0,0.059962005,-0.390743952,GDSC2
Cytarabine,1006,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-1.277467915,0.696554779,2.0,0.034249188,-1.244844912,GDSC2
Cytarabine,1006,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-1.719892142,0.646070326,2.0,0.036002962,-1.439365459,GDSC2
Cytarabine,1006,CAS-1,910943,GBM,nervous_system,glioma,3.856804934,0.961091825,2.0,0.081683318,1.012539518,GDSC2
Cytarabine,1006,D-263MG,946368,GBM,nervous_system,glioma,0.696846358,0.859380863,2.0,0.095167767,-0.376798661,GDSC2
Cytarabine,1006,D-392MG,946370,GBM,nervous_system,glioma,2.342194238,0.929707705,2.0,0.090414119,0.346611021,GDSC2
Cytarabine,1006,M059J,949094,GBM,nervous_system,glioma,3.297667866,0.962020907,2.0,0.045039019,0.766703866,GDSC2
Cytarabine,1006,LN-18,1240168,GBM,nervous_system,glioma,3.129042303,0.974235747,2.0,0.154623921,0.692564308,GDSC2
Cytarabine,1006,LN-229,1240169,GBM,nervous_system,glioma,4.303690131,0.983228917,2.0,0.054255556,1.209021418,GDSC2
Cytarabine,1006,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,-1.948240057,0.600969538,2.0,0.0844512,-1.539763128,GDSC2
Cytarabine,1006,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-1.902605746,0.616236868,2.0,0.077920696,-1.519699102,GDSC2
Cytarabine,1006,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,-0.346373669,0.81099492,2.0,0.058367016,-0.835470943,GDSC2
Cytarabine,1006,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,1.298682298,0.908176059,2.0,0.049129703,-0.112189607,GDSC2
Cytarabine,1006,SLVL,1331032,DLBC,blood,B_cell_lymphoma,2.568625988,0.969292704,2.0,0.03779596,0.44616621,GDSC2
Cytarabine,1006,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,-0.368846222,0.829082043,2.0,0.29584057,-0.845351445,GDSC2
Cytarabine,1006,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,-2.396057015,0.552630245,2.0,0.016727745,-1.736654696,GDSC2
Cytarabine,1006,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-0.155296956,0.850778841,2.0,0.125790514,-0.751460294,GDSC2
Cytarabine,1006,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-2.394220812,0.552543761,2.0,0.089429338,-1.735847373,GDSC2
Cytarabine,1006,TK,1331045,DLBC,blood,B_cell_lymphoma,-2.232911195,0.574013685,2.0,0.075151492,-1.664924415,GDSC2
Cytarabine,1006,VAL,1331048,DLBC,blood,B_cell_lymphoma,-4.395479919,0.292158241,2.0,0.083137127,-2.615740452,GDSC2
Cytarabine,1006,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,-0.817260636,0.765167322,2.0,0.176582597,-1.042505695,GDSC2
Docetaxel,1007,42-MG-BA,687561,GBM,nervous_system,glioma,-5.039008949,0.819341043,0.0125,0.084082953,-0.434819284,GDSC2
Docetaxel,1007,8-MG-BA,687562,GBM,nervous_system,glioma,-4.551190674,0.877088754,0.0125,0.148099943,-0.123573525,GDSC2
Docetaxel,1007,A172,687563,GBM,nervous_system,glioma,-5.907008894,0.723320122,0.0125,0.068259131,-0.988634743,GDSC2
Docetaxel,1007,GB-1,687568,GBM,nervous_system,glioma,-3.137327542,0.90163441,0.0125,0.111402941,0.778522453,GDSC2
Docetaxel,1007,T98G,687586,GBM,nervous_system,glioma,-5.269120852,0.797934403,0.0125,0.074030597,-0.581639028,GDSC2
Docetaxel,1007,U-118-MG,687588,GBM,nervous_system,glioma,-3.062881062,0.907424427,0.0125,0.07900012,0.826022008,GDSC2
Docetaxel,1007,U-87-MG,687590,GBM,nervous_system,glioma,-3.072785943,0.925950979,0.0125,0.077736277,0.819702334,GDSC2
Docetaxel,1007,YKG-1,687592,GBM,nervous_system,glioma,-4.693060629,0.837956807,0.0125,0.048610883,-0.214091704,GDSC2
Docetaxel,1007,D-542MG,753549,GBM,nervous_system,glioma,-3.956571247,0.864858329,0.0125,0.106539366,0.255815244,GDSC2
Docetaxel,1007,SNB75,905982,GBM,nervous_system,glioma,-4.925301973,0.800850057,0.0125,0.099127553,-0.362270108,GDSC2
Docetaxel,1007,U251,905983,GBM,nervous_system,glioma,-5.305153081,0.781128,0.0125,0.106440095,-0.604628897,GDSC2
Docetaxel,1007,SF539,905984,LGG,nervous_system,glioma,-6.099497114,0.721672575,0.0125,0.086386567,-1.111449211,GDSC2
Docetaxel,1007,SF295,905985,GBM,nervous_system,glioma,-4.089473803,0.877809927,0.0125,0.079799731,0.171018591,GDSC2
Docetaxel,1007,SF268,905986,GBM,nervous_system,glioma,-4.107521153,0.87099071,0.0125,0.088779893,0.159503727,GDSC2
Docetaxel,1007,Becker,906746,GBM,nervous_system,glioma,-5.692316915,0.744204427,0.0125,0.094656403,-0.85165347,GDSC2
Docetaxel,1007,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,-6.061614803,0.742516063,0.0125,0.068756275,-1.087278922,GDSC2
Docetaxel,1007,DB,906832,DLBC,blood,B_cell_lymphoma,-5.681747506,0.762164059,0.0125,0.113113269,-0.844909804,GDSC2
Docetaxel,1007,DBTRG-05MG,906835,GBM,nervous_system,glioma,-1.05049252,0.933192294,0.0125,0.07519763,2.109998913,GDSC2
Docetaxel,1007,DK-MG,906839,GBM,nervous_system,glioma,-3.194860025,0.904171598,0.0125,0.075786141,0.741814641,GDSC2
Docetaxel,1007,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,-6.139831168,0.745264527,0.0125,0.079334706,-1.137183801,GDSC2
Docetaxel,1007,GAMG,906868,LGG,nervous_system,glioma,-6.094811412,0.703634711,0.0125,0.121945685,-1.108459563,GDSC2
Docetaxel,1007,GI-1,906871,LGG,nervous_system,glioma,-5.923554454,0.744698666,0.0125,0.083658577,-0.99919141,GDSC2
Docetaxel,1007,H4,907042,LGG,nervous_system,glioma,-6.735974032,0.642757208,0.0125,0.12208864,-1.517544579,GDSC2
Docetaxel,1007,KALS-1,907271,LGG,nervous_system,glioma,-3.798542177,0.882700934,0.0125,0.067550617,0.356643524,GDSC2
Docetaxel,1007,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,-3.685952091,0.919941793,0.0125,0.071448147,0.428480084,GDSC2
Docetaxel,1007,KINGS-1,907279,LGG,nervous_system,glioma,-2.480702934,0.905009638,0.0125,0.064051621,1.197472777,GDSC2
Docetaxel,1007,KNS-42,907282,LGG,nervous_system,glioma,-5.138854078,0.78183011,0.0125,0.081306792,-0.498524099,GDSC2
Docetaxel,1007,KS-1,907313,GBM,nervous_system,glioma,-3.04563334,0.924932496,0.0125,0.051418318,0.83702668,GDSC2
Docetaxel,1007,MC116,907799,DLBC,blood,B_cell_lymphoma,-6.405002297,0.704009031,0.0125,0.082822694,-1.306372603,GDSC2
Docetaxel,1007,MOG-G-CCM,908144,LGG,nervous_system,glioma,-5.454739018,0.75191772,0.0125,0.143485328,-0.700070152,GDSC2
Docetaxel,1007,MOG-G-UVW,908145,LGG,nervous_system,glioma,-7.024849031,0.604671059,0.0125,0.092208111,-1.701857309,GDSC2
Docetaxel,1007,NMC-G1,908449,LGG,nervous_system,glioma,-1.612121602,0.885741578,0.0125,0.058541919,1.751659181,GDSC2
Docetaxel,1007,no-11,908450,LGG,nervous_system,glioma,-1.418538593,0.961286057,0.0125,0.056809168,1.875172165,GDSC2
Docetaxel,1007,no-10,908452,LGG,nervous_system,glioma,-4.767818992,0.829001414,0.0125,0.146620858,-0.261790252,GDSC2
Docetaxel,1007,SF126,909712,GBM,nervous_system,glioma,-5.067485549,0.822670008,0.0125,0.08946384,-0.452988388,GDSC2
Docetaxel,1007,SK-MG-1,909729,GBM,nervous_system,glioma,-5.10892293,0.796682156,0.0125,0.085712244,-0.479426941,GDSC2
Docetaxel,1007,SW1088,909745,GBM,nervous_system,glioma,-5.917512263,0.70408316,0.0125,0.096800718,-0.995336273,GDSC2
Docetaxel,1007,TUR,909773,DLBC,blood,B_cell_lymphoma,-6.059084188,0.746216324,0.0125,0.09742745,-1.085664298,GDSC2
Docetaxel,1007,YH-13,909905,GBM,nervous_system,glioma,-5.857730356,0.726076037,0.0125,0.096538482,-0.957193247,GDSC2
Docetaxel,1007,LN-405,910694,GBM,nervous_system,glioma,-2.458822434,0.948884873,0.0125,0.051549695,1.211433329,GDSC2
Docetaxel,1007,RL,910861,DLBC,blood,B_cell_lymphoma,-6.198677156,0.71130425,0.0125,0.104674095,-1.174729676,GDSC2
Docetaxel,1007,BC-1,910919,DLBC,blood,B_cell_lymphoma,-5.972264126,0.751525346,0.0125,0.137826174,-1.030269949,GDSC2
Docetaxel,1007,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-6.08452463,0.741228519,0.0125,0.072976203,-1.101896223,GDSC2
Docetaxel,1007,AM-38,910933,GBM,nervous_system,glioma,-3.484990267,0.919937345,0.0125,0.064699304,0.55670102,GDSC2
Docetaxel,1007,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-5.924181583,0.748954902,0.0125,0.107171199,-0.999591541,GDSC2
Docetaxel,1007,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-5.871243812,0.769075159,0.0125,0.118686918,-0.965815323,GDSC2
Docetaxel,1007,CAS-1,910943,GBM,nervous_system,glioma,-3.21448013,0.895698712,0.0125,0.078006066,0.729296302,GDSC2
Docetaxel,1007,KNS-81-FD,924188,LGG,nervous_system,glioma,-2.552102471,0.936019746,0.0125,0.111994704,1.151917281,GDSC2
Docetaxel,1007,D-247MG,946367,GBM,nervous_system,glioma,-6.197322129,0.679511851,0.0125,0.085165175,-1.17386512,GDSC2
Docetaxel,1007,D-263MG,946368,GBM,nervous_system,glioma,-5.792110249,0.735331084,0.0125,0.082555242,-0.915325238,GDSC2
Docetaxel,1007,D-336MG,946369,LGG,nervous_system,glioma,-6.110927169,0.704035126,0.0125,0.066089216,-1.118742001,GDSC2
Docetaxel,1007,D-392MG,946370,GBM,nervous_system,glioma,-3.34259045,0.903489261,0.0125,0.05567209,0.647557269,GDSC2
Docetaxel,1007,D-423MG,946372,GBM,nervous_system,glioma,-5.601455854,0.769304792,0.0125,0.079764075,-0.793680817,GDSC2
Docetaxel,1007,D-502MG,946373,LGG,nervous_system,glioma,-4.058320863,0.842361536,0.0125,0.051028694,0.190895297,GDSC2
Docetaxel,1007,D-566MG,946377,GBM,nervous_system,glioma,-6.395079508,0.689871715,0.0125,0.060318812,-1.300041503,GDSC2
Docetaxel,1007,CTB-1,949088,DLBC,blood,B_cell_lymphoma,-5.659982504,0.743969027,0.0125,0.159417459,-0.831022943,GDSC2
Docetaxel,1007,M059J,949094,GBM,nervous_system,glioma,-5.918368562,0.71352084,0.0125,0.103207431,-0.995882623,GDSC2
Docetaxel,1007,Hs-683,1240150,LGG,nervous_system,glioma,-6.520961521,0.665854412,0.0125,0.11672686,-1.380358795,GDSC2
Docetaxel,1007,LN-18,1240168,GBM,nervous_system,glioma,-4.457408057,0.866672028,0.0125,0.069501901,-0.063736813,GDSC2
Docetaxel,1007,LN-229,1240169,GBM,nervous_system,glioma,-3.821834235,0.891883728,0.0125,0.069028037,0.341782346,GDSC2
Docetaxel,1007,LNZTA3WT4,1240170,GBM,nervous_system,glioma,-4.982061528,0.818467331,0.0125,0.053817151,-0.398484763,GDSC2
Docetaxel,1007,Farage,1297449,DLBC,blood,B_cell_lymphoma,-7.204825402,0.588542156,0.0125,0.088417194,-1.816688764,GDSC2
Docetaxel,1007,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,-4.228056797,0.879944927,0.0125,0.079995183,0.082597612,GDSC2
Docetaxel,1007,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,-6.289522852,0.708709677,0.0125,0.084970848,-1.232692527,GDSC2
Docetaxel,1007,JM1,1327768,DLBC,blood,B_cell_lymphoma,-4.236484334,0.94938489,0.0125,0.08791798,0.077220538,GDSC2
Docetaxel,1007,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-5.047905066,0.845679028,0.0125,0.111480461,-0.44049533,GDSC2
Docetaxel,1007,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,-4.476633177,0.898912038,0.0125,0.112202169,-0.076003137,GDSC2
Docetaxel,1007,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,-6.42331298,0.694926162,0.0125,0.064446173,-1.318055483,GDSC2
Docetaxel,1007,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,-7.066604321,0.606542642,0.0125,0.071562449,-1.728498699,GDSC2
Docetaxel,1007,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,-4.072939265,0.890580864,0.0125,0.079458687,0.181568226,GDSC2
Docetaxel,1007,SLVL,1331032,DLBC,blood,B_cell_lymphoma,-5.034454777,0.830038789,0.0125,0.081906238,-0.431913557,GDSC2
Docetaxel,1007,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,-6.024156905,0.75481334,0.0125,0.095698333,-1.063379424,GDSC2
Docetaxel,1007,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,-6.73176725,0.657733171,0.0125,0.117745094,-1.514860499,GDSC2
Docetaxel,1007,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,-5.441195929,0.821094746,0.0125,0.118437261,-0.69142917,GDSC2
Docetaxel,1007,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,-6.712257876,0.661904285,0.0125,0.123353997,-1.50241281,GDSC2
Docetaxel,1007,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-6.117149238,0.740696632,0.0125,0.081256912,-1.122711907,GDSC2
Docetaxel,1007,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-3.862156016,0.966511468,0.0125,0.102499717,0.316055587,GDSC2
Docetaxel,1007,TK,1331045,DLBC,blood,B_cell_lymphoma,-3.669217259,0.958572715,0.0125,0.063139034,0.439157515,GDSC2
Docetaxel,1007,VAL,1331048,DLBC,blood,B_cell_lymphoma,-5.065790892,0.829053301,0.0125,0.108647283,-0.451907135,GDSC2
Docetaxel,1007,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,-6.588209274,0.673813765,0.0125,0.134223087,-1.423265301,GDSC2
Methotrexate,1008,42-MG-BA,687561,GBM,nervous_system,glioma,-3.960462318,0.436080017,1.0,0.201287438,-1.73321629,GDSC2
Methotrexate,1008,8-MG-BA,687562,GBM,nervous_system,glioma,1.090402761,0.949713118,1.0,0.125403891,0.296769492,GDSC2
Methotrexate,1008,A172,687563,GBM,nervous_system,glioma,0.979229726,0.917103525,1.0,0.094558097,0.2520881,GDSC2
Methotrexate,1008,GB-1,687568,GBM,nervous_system,glioma,1.352976143,0.906541853,1.0,0.150092151,0.402299975,GDSC2
Methotrexate,1008,T98G,687586,GBM,nervous_system,glioma,0.357115494,0.89605396,1.0,0.254928094,0.002055081,GDSC2
Methotrexate,1008,U-118-MG,687588,GBM,nervous_system,glioma,3.488760547,0.970015076,1.0,0.079945256,1.260689955,GDSC2
Methotrexate,1008,U-87-MG,687590,GBM,nervous_system,glioma,1.973842547,0.949710542,1.0,0.095094434,0.651831482,GDSC2
Methotrexate,1008,YKG-1,687592,GBM,nervous_system,glioma,1.854903549,0.952921972,1.0,0.100816239,0.604028883,GDSC2
Methotrexate,1008,D-542MG,753549,GBM,nervous_system,glioma,3.466038569,0.972238422,1.0,0.11156881,1.251557798,GDSC2
Methotrexate,1008,SNB75,905982,GBM,nervous_system,glioma,2.484909935,0.956011226,1.0,0.128762565,0.857233827,GDSC2
Methotrexate,1008,U251,905983,GBM,nervous_system,glioma,-0.172253988,0.844295188,1.0,0.113076212,-0.210703032,GDSC2
Methotrexate,1008,SF295,905985,GBM,nervous_system,glioma,2.950751282,0.975387665,1.0,0.086565359,1.04445944,GDSC2
Methotrexate,1008,SF268,905986,GBM,nervous_system,glioma,-2.323873205,0.632054983,1.0,0.242525612,-1.075457158,GDSC2
Methotrexate,1008,Becker,906746,GBM,nervous_system,glioma,3.143792236,0.978059848,1.0,0.042452366,1.122044247,GDSC2
Methotrexate,1008,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,2.113320631,0.991216317,1.0,0.0957222,0.707888914,GDSC2
Methotrexate,1008,DB,906832,DLBC,blood,B_cell_lymphoma,-2.899352689,0.571274972,1.0,0.117777205,-1.306747275,GDSC2
Methotrexate,1008,DBTRG-05MG,906835,GBM,nervous_system,glioma,-0.925988468,0.718902405,1.0,0.123592575,-0.513635352,GDSC2
Methotrexate,1008,DK-MG,906839,GBM,nervous_system,glioma,1.79251203,0.929215442,1.0,0.095932241,0.578953199,GDSC2
Methotrexate,1008,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,1.04138627,0.997917448,1.0,0.097516167,0.277069346,GDSC2
Methotrexate,1008,GAMG,906868,LGG,nervous_system,glioma,2.910509216,0.975467909,1.0,0.066034005,1.02828581,GDSC2
Methotrexate,1008,GI-1,906871,LGG,nervous_system,glioma,0.403327872,0.918907453,1.0,0.191301695,0.02062823,GDSC2
Methotrexate,1008,H4,907042,LGG,nervous_system,glioma,2.325280405,0.980204071,1.0,0.052015825,0.793077356,GDSC2
Methotrexate,1008,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,-0.394338579,0.846284901,1.0,0.097762166,-0.299960724,GDSC2
Methotrexate,1008,KINGS-1,907279,LGG,nervous_system,glioma,0.627553644,0.843578379,1.0,0.186698978,0.110746481,GDSC2
Methotrexate,1008,KNS-42,907282,LGG,nervous_system,glioma,3.380943238,0.973170393,1.0,0.090333491,1.217357259,GDSC2
Methotrexate,1008,KS-1,907313,GBM,nervous_system,glioma,1.199785092,0.919044066,1.0,0.134783528,0.340731184,GDSC2
Methotrexate,1008,MC116,907799,DLBC,blood,B_cell_lymphoma,1.45167073,0.992191899,1.0,0.099692778,0.441966172,GDSC2
Methotrexate,1008,MOG-G-CCM,908144,LGG,nervous_system,glioma,3.420269991,0.972598323,1.0,0.097820387,1.233163016,GDSC2
Methotrexate,1008,MOG-G-UVW,908145,LGG,nervous_system,glioma,1.981475766,0.970947513,1.0,0.008388468,0.654899338,GDSC2
Methotrexate,1008,NMC-G1,908449,LGG,nervous_system,glioma,5.266772153,0.948637749,1.0,0.073572762,1.975287994,GDSC2
Methotrexate,1008,no-11,908450,LGG,nervous_system,glioma,3.56295436,0.972165195,1.0,0.05282651,1.290509082,GDSC2
Methotrexate,1008,no-10,908452,LGG,nervous_system,glioma,3.164781118,0.978772392,1.0,0.098472704,1.130479858,GDSC2
Methotrexate,1008,SF126,909712,GBM,nervous_system,glioma,1.87573725,0.966135619,1.0,0.135243113,0.612402126,GDSC2
Methotrexate,1008,SK-MG-1,909729,GBM,nervous_system,glioma,-3.08148618,0.544429464,1.0,0.111021062,-1.379948279,GDSC2
Methotrexate,1008,SW1088,909745,GBM,nervous_system,glioma,3.757559393,0.974775357,1.0,0.071840645,1.368722505,GDSC2
Methotrexate,1008,TUR,909773,DLBC,blood,B_cell_lymphoma,-3.465460231,0.498319243,1.0,0.163937224,-1.534270727,GDSC2
Methotrexate,1008,YH-13,909905,GBM,nervous_system,glioma,3.286836666,0.979215997,1.0,0.081513749,1.179535024,GDSC2
Methotrexate,1008,LN-405,910694,GBM,nervous_system,glioma,2.706131411,0.968401014,1.0,0.177239515,0.946144626,GDSC2
Methotrexate,1008,RL,910861,DLBC,blood,B_cell_lymphoma,1.686107349,0.969769095,1.0,0.031917968,0.53618825,GDSC2
Methotrexate,1008,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-3.864726757,0.442014238,1.0,0.074950224,-1.694739352,GDSC2
Methotrexate,1008,AM-38,910933,GBM,nervous_system,glioma,-1.655856717,0.714289827,1.0,0.114385247,-0.806975631,GDSC2
Methotrexate,1008,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-3.947862494,0.430213409,1.0,0.100906138,-1.728152314,GDSC2
Methotrexate,1008,CAS-1,910943,GBM,nervous_system,glioma,3.75453794,0.97151263,1.0,0.110768163,1.367508158,GDSC2
Methotrexate,1008,KNS-81-FD,924188,LGG,nervous_system,glioma,1.696611385,0.931266128,1.0,0.122711681,0.540409912,GDSC2
Methotrexate,1008,D-247MG,946367,GBM,nervous_system,glioma,3.391270647,0.97192938,1.0,0.088744583,1.221507932,GDSC2
Methotrexate,1008,D-263MG,946368,GBM,nervous_system,glioma,3.081324349,0.977970748,1.0,0.063912492,1.09693787,GDSC2
Methotrexate,1008,D-336MG,946369,LGG,nervous_system,glioma,3.222839915,0.981613484,1.0,0.041154735,1.153814184,GDSC2
Methotrexate,1008,D-392MG,946370,GBM,nervous_system,glioma,3.962906744,0.981226145,1.0,0.035715236,1.451253359,GDSC2
Methotrexate,1008,D-423MG,946372,GBM,nervous_system,glioma,2.75211376,0.982192878,1.0,0.041834246,0.964625325,GDSC2
Methotrexate,1008,D-502MG,946373,LGG,nervous_system,glioma,3.461564983,0.96280617,1.0,0.140416076,1.249759826,GDSC2
Methotrexate,1008,D-566MG,946377,GBM,nervous_system,glioma,2.188156854,0.982964843,1.0,0.084432636,0.737966231,GDSC2
Methotrexate,1008,CTB-1,949088,DLBC,blood,B_cell_lymphoma,3.081551611,0.97484242,1.0,0.046183349,1.097029208,GDSC2
Methotrexate,1008,M059J,949094,GBM,nervous_system,glioma,3.308127326,0.975114031,1.0,0.071541642,1.188091922,GDSC2
Methotrexate,1008,Hs-683,1240150,LGG,nervous_system,glioma,2.696660907,0.981912538,1.0,0.069809149,0.942338349,GDSC2
Methotrexate,1008,LN-18,1240168,GBM,nervous_system,glioma,-1.672012512,0.716443844,1.0,0.129516558,-0.813468782,GDSC2
Methotrexate,1008,LN-229,1240169,GBM,nervous_system,glioma,0.721946069,0.90092494,1.0,0.122141266,0.148683603,GDSC2
Methotrexate,1008,LNZTA3WT4,1240170,GBM,nervous_system,glioma,-1.508956411,0.730054094,1.0,0.136756362,-0.747935144,GDSC2
Methotrexate,1008,Farage,1297449,DLBC,blood,B_cell_lymphoma,0.655953907,0.956856895,1.0,0.027469441,0.122160789,GDSC2
Methotrexate,1008,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,-2.501832162,0.617958321,1.0,0.056134313,-1.146980382,GDSC2
Methotrexate,1008,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,0.764868979,0.952013156,1.0,0.137932221,0.165934686,GDSC2
Methotrexate,1008,JM1,1327768,DLBC,blood,B_cell_lymphoma,0.911399617,0.982594431,1.0,0.059495356,0.224826601,GDSC2
Methotrexate,1008,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-3.896794782,0.439625713,1.0,0.153055313,-1.707627764,GDSC2
Methotrexate,1008,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,-1.340772922,0.777072495,1.0,0.113882213,-0.680340764,GDSC2
Methotrexate,1008,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,2.128758458,0.991066399,1.0,0.028902377,0.714093509,GDSC2
Methotrexate,1008,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,1.676878534,0.982482459,1.0,0.062807561,0.53247911,GDSC2
Methotrexate,1008,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,-2.464325925,0.622680085,1.0,0.107985994,-1.131906305,GDSC2
Methotrexate,1008,SLVL,1331032,DLBC,blood,B_cell_lymphoma,-4.270901051,0.394136269,1.0,0.126069556,-1.857984267,GDSC2
Methotrexate,1008,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,-3.785246178,0.452503493,1.0,0.14156397,-1.662795428,GDSC2
Methotrexate,1008,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,1.900273063,0.995667508,1.0,0.02256058,0.622263278,GDSC2
